 37.4462059	 -122.1653556	 -12588	 6087887
 37.446207	 -122.1653518	 -12641	 6511112
 37.4462081	 -122.1653481	 -12655	 6804976
 37.4462089	 -122.1653441	 -12670	 7131803
 37.4462097	 -122.1653401	 -12663	 7363651
 37.4462104	 -122.1653363	 -12700	 7703395
 37.4462108	 -122.1653324	 -12722	 8063322
 37.4462111	 -122.1653285	 -12742	 8365083
 37.4462112	 -122.1653249	 -12828	 8630558
 37.4462112	 -122.1653211	 -12867	 8849091
 37.446211	 -122.1653171	 -12858	 9121159
 37.4462107	 -122.1653135	 -12921	 9387926
 37.4462104	 -122.1653098	 -12913	 9595345
 37.44621	 -122.1653061	 -12943	 9803736
 37.4462093	 -122.1653021	 -12998	 10126887
 37.4462082	 -122.1652983	 -12935	 10528940
 37.4462071	 -122.1652946	 -12982	 10821683
 37.4462061	 -122.165291	 -13021	 10915427
 37.4462049	 -122.165287	 -13110	 11028584
 37.4462035	 -122.1652831	 -13077	 11233076
 37.4462022	 -122.1652789	 -13109	 11194002
 37.4462008	 -122.1652749	 -13198	 11322538
 37.4461989	 -122.1652709	 -13138	 11673816
 37.4461971	 -122.1652672	 -13176	 11844657
 37.4461953	 -122.1652633	 -13200	 11986834
 37.4461933	 -122.1652594	 -13230	 12091745
 37.4461909	 -122.1652565	 -13314	 12681078
 37.4461882	 -122.1652547	 -13554	 13587196
 37.4461856	 -122.165252	 -13642	 13770107
 37.4461832	 -122.1652482	 -13610	 13612910
 37.4461806	 -122.1652444	 -13610	 13384536
 37.446178	 -122.1652404	 -13606	 13209781
 37.4461761	 -122.1652355	 -13686	 12682399
 37.4461739	 -122.1652311	 -13766	 12495137
 37.4461716	 -122.1652267	 -13838	 12368940
 37.4461693	 -122.1652219	 -13906	 12276829
 37.4461669	 -122.1652174	 -14004	 12296130
 37.4461642	 -122.1652127	 -14044	 12387405
 37.4461616	 -122.165208	 -14083	 12408816
 37.446159	 -122.1652031	 -14118	 12411010
 37.446156	 -122.1651979	 -14144	 12457359
 37.4461533	 -122.1651931	 -14179	 12467107
 37.4461507	 -122.1651884	 -14190	 12434254
 37.4461478	 -122.1651832	 -14192	 12434071
 37.4461446	 -122.1651776	 -14213	 12476436
 37.4461416	 -122.1651722	 -14182	 12432749
 37.4461386	 -122.1651669	 -14179	 12459643
 37.4461356	 -122.1651612	 -14131	 12408398
 37.4461324	 -122.165156	 -14104	 12500597
 37.4461291	 -122.1651502	 -14042	 12539171
 37.4461259	 -122.1651447	 -14059	 12569120
 37.4461229	 -122.165139	 -14009	 12464258
 37.44612	 -122.1651335	 -14133	 12516775
 37.4461169	 -122.1651281	 -14188	 12606428
 37.4461139	 -122.1651225	 -14267	 12578617
 37.4461107	 -122.1651165	 -14290	 12503139
 37.4461074	 -122.1651106	 -14235	 12484319
 37.4461041	 -122.1651047	 -14176	 12476131
 37.4461004	 -122.1650994	 -14180	 12672622
 37.4460972	 -122.1650937	 -14230	 12700890
 37.4460937	 -122.1650877	 -14181	 12690942
 37.4460899	 -122.1650817	 -14062	 12737124
 37.4460863	 -122.1650757	 -14116	 12729716
 37.4460832	 -122.1650694	 -14240	 12613817
 37.4460799	 -122.1650634	 -14342	 12616301
 37.4460766	 -122.1650571	 -14435	 12577879
 37.4460732	 -122.1650508	 -14499	 12538972
 37.4460693	 -122.1650447	 -14501	 12708792
 37.4460653	 -122.1650385	 -14353	 12714480
 37.4460614	 -122.165032	 -14241	 12695237
 37.4460575	 -122.1650255	 -14215	 12685809
 37.4460538	 -122.1650194	 -14233	 12706831
 37.4460502	 -122.1650127	 -14314	 12684260
 37.4460469	 -122.1650058	 -14355	 12512633
 37.4460435	 -122.164999	 -14407	 12447049
 37.4460395	 -122.1649926	 -14386	 12584973
 37.4460355	 -122.1649863	 -14250	 12613328
 37.4460317	 -122.1649802	 -14245	 12684083
 37.446028	 -122.1649736	 -14348	 12681013
 37.446024	 -122.1649667	 -14422	 12694756
 37.4460201	 -122.1649603	 -14411	 12685896
 37.4460162	 -122.164954	 -14434	 12738569
 37.4460121	 -122.1649474	 -14345	 12709415
 37.4460082	 -122.1649411	 -14295	 12697543
 37.4460042	 -122.1649344	 -14240	 12668243
 37.4460002	 -122.1649277	 -14248	 12668214
 37.4459961	 -122.164921	 -14164	 12661547
 37.445992	 -122.1649147	 -14100	 12719977
 37.4459879	 -122.164908	 -14065	 12732893
 37.445984	 -122.164901	 -14078	 12642597
 37.4459799	 -122.1648941	 -14077	 12640686
 37.445976	 -122.1648873	 -14082	 12614954
 37.4459719	 -122.1648803	 -14074	 12603784
 37.4459679	 -122.1648736	 -14160	 12655468
 37.445964	 -122.1648666	 -14147	 12618326
 37.4459598	 -122.1648598	 -14217	 12700414
 37.4459558	 -122.1648534	 -14139	 12729833
 37.4459518	 -122.164847	 -14137	 12751127
 37.445948	 -122.1648405	 -14083	 12679683
 37.4459438	 -122.164834	 -14064	 12757436
 37.4459399	 -122.1648276	 -14084	 12786839
 37.4459358	 -122.1648204	 -14049	 12731531
 37.4459318	 -122.164814	 -13936	 12704969
 37.4459279	 -122.1648076	 -13937	 12735325
 37.4459238	 -122.1648014	 -13932	 12838264
 37.4459197	 -122.1647949	 -13849	 12821119
 37.4459157	 -122.1647885	 -13802	 12819720
 37.4459116	 -122.1647816	 -13692	 12735808
 37.4459072	 -122.1647748	 -13625	 12769499
 37.4459031	 -122.1647678	 -13621	 12741316
 37.4458993	 -122.1647609	 -13582	 12629990
 37.4458956	 -122.1647543	 -13529	 12561522
 37.4458917	 -122.1647484	 -13446	 12703987
 37.4458876	 -122.1647429	 -13327	 12889201
 37.4458828	 -122.1647371	 -13094	 13148253
 37.4458787	 -122.1647304	 -13035	 12968704
 37.4458745	 -122.1647239	 -13053	 12941422
 37.4458709	 -122.1647175	 -13256	 12869884
 37.445867	 -122.164711	 -13305	 12833505
 37.4458632	 -122.164704	 -13229	 12589973
 37.4458592	 -122.1646976	 -13291	 12715420
 37.4458549	 -122.1646905	 -13238	 12703394
 37.4458508	 -122.1646838	 -13315	 12745595
 37.4458465	 -122.1646771	 -13320	 12808111
 37.4458419	 -122.1646702	 -13415	 12946618
 37.4458375	 -122.1646634	 -13447	 12963725
 37.4458334	 -122.1646569	 -13465	 12913706
 37.4458296	 -122.1646507	 -13475	 12872054
 37.4458256	 -122.1646443	 -13483	 12863771
 37.4458216	 -122.1646378	 -13553	 12868822
 37.4458176	 -122.1646314	 -13607	 12875790
 37.4458138	 -122.1646248	 -13645	 12798447
 37.4458102	 -122.1646184	 -13627	 12720502
 37.4458069	 -122.1646126	 -13693	 12700487
 37.4458029	 -122.1646064	 -13734	 12822519
 37.4457987	 -122.1646001	 -13636	 12855581
 37.4457947	 -122.1645938	 -13628	 12850314
 37.4457907	 -122.1645872	 -13683	 12801549
 37.4457864	 -122.1645807	 -13749	 12906164
 37.4457821	 -122.1645739	 -13788	 12888732
 37.4457777	 -122.1645672	 -13800	 12910272
 37.4457736	 -122.1645605	 -13854	 12879976
 37.4457695	 -122.1645542	 -13983	 12904234
 37.4457653	 -122.1645483	 -14052	 13005765
 37.4457615	 -122.164542	 -14163	 12935870
 37.4457575	 -122.1645359	 -14101	 12901934
 37.4457532	 -122.1645296	 -14162	 12938225
 37.4457491	 -122.1645237	 -14154	 13016159
 37.4457446	 -122.1645179	 -14166	 13149043
 37.4457407	 -122.1645116	 -14138	 13064723
 37.4457366	 -122.1645056	 -14177	 13064569
 37.4457327	 -122.1644995	 -14238	 13013309
 37.4457289	 -122.1644935	 -14282	 12953622
 37.4457251	 -122.1644876	 -14291	 12938662
 37.4457212	 -122.1644816	 -14352	 12931933
 37.4457174	 -122.1644757	 -14416	 12932435
 37.4457137	 -122.1644697	 -14506	 12911861
 37.4457084	 -122.1644658	 -14681	 13515222
 37.4457029	 -122.1644618	 -14860	 14066122
 37.4456987	 -122.1644564	 -14921	 14045841
 37.445695	 -122.1644507	 -14918	 13833517
 37.4456909	 -122.1644454	 -14917	 13663135
 37.445687	 -122.1644396	 -15014	 13467469
 37.4456831	 -122.1644341	 -14992	 13385231
 37.4456798	 -122.1644282	 -15001	 13180342
 37.4456769	 -122.164422	 -14973	 12906641
 37.4456738	 -122.1644164	 -14951	 12798169
 37.4456704	 -122.1644107	 -14976	 12786856
 37.4456667	 -122.1644053	 -14967	 12964501
 37.4456634	 -122.1643998	 -14946	 12938004
 37.4456597	 -122.1643947	 -14935	 13053950
 37.445656	 -122.1643898	 -14947	 13231554
 37.4456519	 -122.1643853	 -15000	 13503712
 37.445648	 -122.1643809	 -15033	 13701698
 37.4456449	 -122.1643758	 -14948	 13400464
 37.4456418	 -122.1643708	 -14898	 13194382
 37.445639	 -122.1643657	 -14914	 12983324
 37.445636	 -122.1643611	 -14872	 13007896
 37.4456329	 -122.1643566	 -14932	 13103639
 37.44563	 -122.1643522	 -15037	 13164027
 37.4456273	 -122.1643478	 -14928	 13105494
 37.4456245	 -122.1643435	 -14885	 13041565
 37.4456218	 -122.164339	 -14878	 12934316
 37.4456192	 -122.1643345	 -14882	 12794604
 37.4456166	 -122.1643302	 -14874	 12706305
 37.4456146	 -122.1643254	 -14851	 12389522
 37.4456125	 -122.1643207	 -14854	 12196045
 37.4456103	 -122.1643164	 -14862	 12123255
 37.4456081	 -122.1643122	 -14890	 12144666
 37.4456061	 -122.1643079	 -14921	 12131229
 37.4456044	 -122.1643038	 -14907	 12014023
 37.4456023	 -122.1643005	 -14917	 12174958
 37.4456	 -122.164298	 -14892	 12524611
 37.4455975	 -122.1642957	 -14864	 13052679
 37.4455954	 -122.164293	 -14843	 13270383
 37.4455932	 -122.1642905	 -14774	 13419647
 37.4455913	 -122.1642876	 -14800	 13413207
 37.4455894	 -122.1642848	 -14759	 13280459
 37.4455878	 -122.1642818	 -14776	 13068167
 37.4455863	 -122.1642789	 -14781	 12843536
 37.445585	 -122.164276	 -14801	 12657597
 37.4455829	 -122.1642743	 -14664	 12968154
 37.4455808	 -122.1642729	 -14499	 13587398
 37.4455788	 -122.1642712	 -14428	 14089500
 37.4455773	 -122.1642686	 -14414	 14017287
 37.4455761	 -122.1642657	 -14379	 13616248
 37.4455749	 -122.1642629	 -14347	 13225634
 37.4455738	 -122.16426	 -14341	 12800791
 37.4455726	 -122.1642575	 -14277	 12580733
 37.4455715	 -122.164255	 -14238	 12478478
 37.4455703	 -122.1642524	 -14183	 12372012
 37.4455694	 -122.1642495	 -14111	 11983291
 37.4455685	 -122.1642468	 -14113	 11816924
 37.4455672	 -122.1642446	 -14041	 12043634
 37.445566	 -122.1642423	 -13983	 12188475
 37.4455649	 -122.1642401	 -13937	 12298721
 37.4455637	 -122.1642379	 -13905	 12445014
 37.445562	 -122.1642362	 -13866	 13018679
 37.4455601	 -122.1642348	 -13829	 13693070
 37.4455587	 -122.1642329	 -13836	 13739521
 37.4455574	 -122.1642312	 -13851	 13789642
 37.4455558	 -122.1642296	 -13855	 13974452
 37.4455543	 -122.1642281	 -13856	 14186965
 37.4455528	 -122.1642266	 -13833	 14311614
 37.4455511	 -122.1642253	 -13866	 14608078
 37.4455493	 -122.1642245	 -13861	 15213707
 37.4455477	 -122.1642233	 -13893	 15282925
 37.445546	 -122.1642221	 -13878	 15304738
 37.4455441	 -122.1642213	 -13853	 15611358
 37.4455425	 -122.1642201	 -13871	 15493684
 37.4455408	 -122.1642191	 -13848	 15535349
 37.4455392	 -122.164218	 -13767	 15573562
 37.4455376	 -122.1642169	 -13811	 15617207
 37.4455359	 -122.1642158	 -13765	 15616068
 37.4455339	 -122.1642149	 -13698	 15867850
 37.445532	 -122.1642138	 -13651	 15954890
 37.4455299	 -122.1642131	 -13585	 16188845
 37.4455277	 -122.1642123	 -13584	 16221830
 37.4455257	 -122.1642115	 -13577	 16245889
 37.4455236	 -122.164211	 -13585	 16524919
 37.4455215	 -122.1642103	 -13505	 16645287
 37.4455194	 -122.1642099	 -13470	 16916588
 37.4455169	 -122.1642097	 -13506	 17132293
 37.4455146	 -122.1642095	 -13504	 17361073
 37.4455126	 -122.1642098	 -13505	 17835868
 37.4455104	 -122.1642102	 -13526	 18219383
 37.4455082	 -122.1642102	 -13423	 18397000
 37.4455058	 -122.1642105	 -13486	 18408686
 37.4455035	 -122.1642108	 -13493	 18474819
 37.4455009	 -122.1642114	 -13513	 18748257
 37.4454985	 -122.1642114	 -13497	 18606601
 37.445496	 -122.1642114	 -13444	 18484434
 37.4454931	 -122.1642123	 -13392	 18897205
 37.4454903	 -122.1642132	 -13358	 19345092
 37.4454877	 -122.1642141	 -13290	 19601625
 37.4454851	 -122.1642152	 -13254	 19843866
 37.4454824	 -122.1642156	 -13076	 19688329
 37.4454794	 -122.1642168	 -13011	 19803278
 37.4454765	 -122.1642178	 -12866	 19917617
 37.4454738	 -122.1642189	 -12740	 20044350
 37.4454708	 -122.1642209	 -12669	 20493753
 37.4454677	 -122.1642233	 -12630	 20899159
 37.4454644	 -122.1642255	 -12667	 20872131
 37.4454611	 -122.1642277	 -12635	 20916467
 37.4454579	 -122.16423	 -12528	 21057882
 37.4454545	 -122.1642322	 -12503	 21048466
 37.4454511	 -122.1642344	 -12463	 21067097
 37.4454472	 -122.1642367	 -12384	 21024774
 37.4454433	 -122.1642392	 -12277	 21097954
 37.4454394	 -122.1642422	 -12276	 21195730
 37.4454358	 -122.1642452	 -12382	 21283476
 37.445432	 -122.1642477	 -12217	 21308995
 37.4454279	 -122.1642511	 -12220	 21329078
 37.4454237	 -122.1642542	 -12088	 21492401
 37.4454197	 -122.1642574	 -11959	 21483587
 37.4454156	 -122.1642605	 -11867	 21443547
 37.4454115	 -122.1642639	 -11741	 21549946
 37.445407	 -122.1642676	 -11621	 21565839
 37.4454025	 -122.1642715	 -11519	 21595823
 37.4453982	 -122.1642753	 -11481	 21686051
 37.4453937	 -122.164279	 -11321	 21618879
 37.4453891	 -122.1642831	 -11309	 21607070
 37.4453843	 -122.1642871	 -11175	 21614150
 37.4453797	 -122.1642912	 -11087	 21658877
 37.445375	 -122.1642949	 -10968	 21637455
 37.4453703	 -122.1642991	 -10938	 21686382
 37.4453654	 -122.1643034	 -10869	 21679314
 37.4453605	 -122.1643076	 -10833	 21629242
 37.4453558	 -122.1643119	 -10783	 21726090
 37.4453509	 -122.1643163	 -10689	 21713121
 37.445346	 -122.1643208	 -10675	 21690141
 37.4453409	 -122.1643261	 -10629	 21729730
 37.4453361	 -122.1643305	 -10519	 21768067
 37.4453313	 -122.1643352	 -10442	 21810187
 37.4453265	 -122.1643399	 -10437	 21763186
 37.4453216	 -122.1643446	 -10399	 21701391
 37.4453166	 -122.1643492	 -10315	 21671177
 37.4453116	 -122.1643538	 -10286	 21707094
 37.4453067	 -122.1643585	 -10290	 21751076
 37.4453016	 -122.1643631	 -10270	 21698717
 37.4452966	 -122.1643679	 -10193	 21774733
 37.4452916	 -122.1643728	 -10153	 21778875
 37.4452866	 -122.1643773	 -10097	 21732744
 37.4452815	 -122.164382	 -10133	 21703171
 37.4452764	 -122.1643869	 -10161	 21775110
 37.4452713	 -122.1643919	 -10172	 21805434
 37.4452663	 -122.1643968	 -10094	 21782906
 37.4452611	 -122.1644014	 -9957	 21738826
 37.445256	 -122.1644065	 -9880	 21785082
 37.4452509	 -122.1644115	 -9808	 21760674
 37.4452459	 -122.1644167	 -9722	 21789254
 37.4452408	 -122.1644222	 -9790	 21780789
 37.4452355	 -122.1644275	 -9863	 21768077
 37.4452304	 -122.1644326	 -9757	 21824260
 37.4452249	 -122.1644382	 -9865	 21798390
 37.4452198	 -122.1644432	 -9833	 21827066
 37.4452146	 -122.1644481	 -9840	 21754726
 37.4452095	 -122.1644526	 -9693	 21699321
 37.4452045	 -122.1644575	 -9694	 21748206
 37.4451994	 -122.1644624	 -9762	 21692872
 37.4451944	 -122.1644673	 -9696	 21750347
 37.4451894	 -122.1644723	 -9668	 21759394
 37.4451845	 -122.1644771	 -9578	 21855806
 37.4451795	 -122.1644821	 -9538	 21857107
 37.4451745	 -122.164487	 -9498	 21882687
 37.4451696	 -122.1644917	 -9487	 21844066
 37.4451644	 -122.1644963	 -9453	 21729799
 37.4451596	 -122.1645	 -9272	 21589911
 37.4451547	 -122.1645043	 -9153	 21626972
 37.4451494	 -122.1645092	 -8877	 21688551
 37.4451442	 -122.1645144	 -8783	 21785256
 37.4451396	 -122.1645189	 -8852	 21822870
 37.4451355	 -122.1645229	 -8951	 21740149
 37.4451314	 -122.1645268	 -8976	 21666502
 37.4451274	 -122.1645309	 -9010	 21761797
 37.4451228	 -122.1645351	 -8922	 21768449
 37.4451178	 -122.1645395	 -8670	 21789626
 37.4451132	 -122.1645438	 -8791	 21718838
 37.4451089	 -122.1645482	 -8808	 21778737
 37.4451042	 -122.1645525	 -8724	 21774784
 37.4450994	 -122.1645569	 -8633	 21766389
 37.4450949	 -122.1645615	 -8463	 21856391
 37.4450902	 -122.1645663	 -8477	 21827481
 37.4450858	 -122.1645711	 -8727	 21815567
 37.4450817	 -122.1645758	 -9140	 21782188
 37.4450772	 -122.1645801	 -9159	 21792835
 37.4450731	 -122.1645845	 -9297	 21807943
 37.445069	 -122.1645886	 -9212	 21854506
 37.4450648	 -122.1645927	 -9120	 21828573
 37.4450607	 -122.1645968	 -8961	 21862697
 37.4450566	 -122.1646008	 -8842	 21910262
 37.4450526	 -122.1646048	 -8788	 21959771
 37.4450488	 -122.1646086	 -8899	 22007611
 37.4450452	 -122.1646124	 -8850	 22068647
 37.4450414	 -122.1646163	 -8705	 22080192
 37.4450379	 -122.16462	 -8549	 22111106
 37.4450344	 -122.1646238	 -8370	 22179874
 37.4450312	 -122.1646275	 -8308	 22244560
