575710.58583667863	4148313.4343427033	53.266844447459086	0	-0.00061704509425908327
575710.5625	4148313.5	53.266845703125	0	9.9999999999999995e-08
575710.5625	4148313.5	46.983656581248148	0	-0.00021889072377234697
575710.5625	4148313.5	40.700468715037211	0	-0.00038947118446230888
575710.5625	4148313.5	40.700469970703125	0	9.9999999999999995e-08
575710.5625	4148313.5	34.417280848826273	0	-0.00046564475633203983
575710.5625	4148313.5	28.134100612009867	0	0.0002121770812664181
575710.5625	4148313.5	21.850920375193461	0	0.00050445878878235817
575710.5625	4148313.5	15.567738231028422	0	0.00041695102117955685
575710.5625	4148313.5	9.2845446427715856	0	-0.00082453381037339568
575710.5625	4148313.5	3.0013539155376989	0	-0.0005984938470646739
575710.5625	4148313.5	3.0013573169708252	0	0.00032985670259222388
575710.5625	4148313.5	3.001359224319458	0	0.00018459795683156699
575710.5625	4148313.5	3.0013623237609863	0	0.00031340474379248917
575710.5625	4148313.5	3.0013542175292969	0	-0.00080217572394758463
575710.5625	4148313.5	3.001347541809082	0	-0.00067787477746605873
575710.5625	4148313.5	3.0013391971588135	0	-0.00084158882964402437
575710.5625	4148313.5	3.0013315677642822	0	-0.00077204109402373433
575710.5625	4148313.5	3.0013315677642822	0	9.9999999999999995e-08
575710.5625	4148313.5	3.0013315677642822	0	9.9999999999999995e-08
575710.56296672684	4148313.4986868729	3.0013129771408971	-1.3406422385712896e-07	-8.8436516975955228e-05
575710.5625	4148313.5	3.0013129711151123	0	9.9999999999999995e-08
575710.5625	4148313.5	3.0013129711151123	0	9.9999999999999995e-08
575710.5625	4148313.5	3.0013110637664795	0	-0.00019826751668006182
575710.5625	4148313.5	3.0013079643249512	0	-0.00030362757388502359
575710.5625	4148313.5	3.0013017654418945	0	-0.00061241397634148598
575710.5625	4148313.5	3.0013065338134766	0	0.00048042918206192553
575710.5625	4148313.5	3.0013096332550049	0	0.00030375117785297334
575710.5625	4148313.5	3.0013041496276855	0	-0.00054628006182610989
575710.5625	4148313.5	3.0012986660003662	0	-0.00054593378445133567
575710.5625	4148313.5	3.0012986660003662	0	9.9999999999999995e-08
575710.5625	4148313.5	3.0012927055358887	0	-0.00058690184960141778
575710.5625	4148313.5	3.0012927055358887	0	9.9999999999999995e-08
575710.5625	4148313.5	3.0012891292572021	0	-0.00034959655022248626
575710.5625	4148313.5	3.0012838840484619	0	-0.00051353091839700937
575710.5625	4148313.5	3.0012838840484619	0	9.9999999999999995e-08
575710.5625	4148313.5	3.0012822151184082	0	-0.00017398622003383934
575710.5625	4148313.5	3.0012750625610352	0	-0.00072496756911277771
575710.5625	4148313.5	3.0012741088867188	0	-0.00010176235809922218
575710.5625	4148313.5	3.0012688636779785	0	-0.00053473131265491247
575710.56286682189	4148313.4993245383	3.0012669563293457	-0.0011330002607945204	-0.00019917730242000634
575710.56286682189	4148313.4993245383	3.0012619495391846	0	-0.00049490475794300437
575710.56286682189	4148313.4993245383	3.0012662410736084	0	0.0004235463566146791
575710.56286682189	4148313.4993245383	3.0012650489807129	0	-0.00011118035763502121
575710.56286682189	4148313.4993245383	3.0012624263763428	0	-0.00027150689857080579
575710.56286682189	4148313.4993245383	3.0012564659118652	0	-0.0006017933483235538
575710.56286682189	4148313.4993245383	3.0012454986572266	0	-0.0010975053301081061
575710.5625	4148313.5	3.0012454986572266	0	9.9999999999999995e-08
575710.5625	4148313.5	3.0012466907501221	0	0.00011731614358723164
575710.5625	4148313.5	3.0012514591217041	0	0.00048821920063346624
575710.5625	4148313.5	3.0012459754943848	0	-0.00054718059254810214
575710.5625	4148313.5	3.0012500286102295	0	0.00040390962385572493
575710.5625	4148313.5	3.0012526512145996	0	0.00025496649323031306
575710.5625	4148313.5	3.0012526512145996	0	9.9999999999999995e-08
575710.5625	4148313.5	3.0012471675872803	0	-0.00054509192705154419
575710.5625	4148313.5	3.0012433528900146	0	-0.00037323508877307177
575710.5625	4148313.5	3.0012390613555908	0	-0.00043223559623584151
575710.5625	4148313.5	3.0012304782867432	0	-0.00086727796588093042
575710.5625	4148313.5	3.0012292861938477	0	-0.00012411469651851803
575710.5625	4148313.5	3.0012240409851074	0	-0.00052027788478881121
575710.56288752775	4148313.4996032552	3.0012195110321045	-0.0011079145711233311	-0.00045883355778601916
575710.56288752775	4148313.4996032552	3.0012168884277344	0	-0.00026827063993550837
575710.56288752775	4148313.4996032552	3.0012056827545166	0	-0.0011259765597060323
575710.56288752775	4148313.4996032552	3.0012030601501465	0	-0.00026723570772446692
575710.56288752775	4148313.4996032552	3.0011985301971436	0	-0.00046420225407928228
